,Unnamed: 0,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,BsmtBath,Bath,2Materials,MSZoning_RL,MSZoning_RM,Alley_No,LotShape_Reg,LotShape_IR1,LandContour_Lvl,LotConfig_Inside,LotConfig_Corner,LandSlope_Gtl,Condition1_Norm,BldgType_1Fam,HouseStyle_1Story,HouseStyle_2Story,RoofStyle_Gable,RoofStyle_Hip,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_HdBoard,MasVnrType_None,MasVnrType_BrkFace,Foundation_PConc,Foundation_CBlock,BsmtExposure_No,BsmtExposure_Av,Heating_GasA,Electrical_SBrkr,GarageType_Attchd,GarageType_Detchd,PavedDrive_Y,MiscFeature_No,SaleType_WD,SaleCondition_Normal,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_150,Clusterlabel,SalePrice
660,677,3,3.970291913552122,9.1075321519945,2,1,2,1,1,118250.0,3,2,3,5,8,1924,2006,2,3,2,1,0.0,4,3,1,3,3,1,1,0.0,1,0.0,6.6450909695056435,6.6450909695056435,3,5,1,3,0.0,6.6758232216348485,2,0.6931471805599453,4,5,8,0,0,1,1924.0,1,240,2,2,1,5.758901773877279,0.0,4.795790545596741,0.0,0.0,0,2,5,2009,2,1,0.0,1.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11.603688960617086
661,678,3,4.394449154672439,9.379661116592883,2,2,2,1,1,282000.0,3,2,3,8,5,2008,2008,3,3,2,3,6.142037405587356,4,3,3,5,3,2,1,0.0,1,0.0,7.624130585661288,7.624130585661288,3,5,1,3,0.0,7.624130585661288,3,0.6931471805599453,4,7,8,1,4,2,2008.0,3,834,3,3,3,5.777652323222656,4.418840607796597,0.0,0.0,0.0,0,2,7,2009,3,2,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.827995001361904
662,679,3,4.248495242049359,9.204925739274683,2,2,2,1,1,135000.0,3,2,3,5,5,1961,1961,3,4,2,2,4.060443010546419,3,3,1,3,3,1,3,6.7190131543852605,1,0.0,5.087596335232384,6.8966943316227125,3,3,1,3,0.0,6.8966943316227125,3,0.6931471805599453,3,5,8,0,0,1,1963.0,1,572,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,10,2007,2,1,1.0,1.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11.7636919653883
663,680,3,3.9318256327243257,8.98882050177807,2,1,2,1,1,184900.0,3,2,3,6,5,1980,1980,2,3,2,1,0.0,3,3,1,4,3,1,4,6.298949246855942,4,4.787491742782046,5.5683445037610975,6.828712071641683,3,3,1,3,0.0,6.828712071641683,2,0.6931471805599453,3,5,8,1,3,2,1980.0,2,264,3,3,3,4.394449154672439,0.0,0.0,0.0,0.0,0,2,5,2010,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.870606902224589
664,681,2,4.02535169073515,8.412054873292933,2,2,1,1,1,139500.0,3,2,2,5,5,1932,2000,2,3,2,1,0.0,3,3,1,3,3,1,3,5.2094861528414205,1,0.0,6.416732282512326,6.677083461247137,3,5,1,3,6.511745329644728,7.327123292259293,3,0.6931471805599453,3,6,8,0,0,1,1968.0,1,281,3,3,3,0.0,0.0,4.043051267834549,0.0,0.0,0,2,7,2009,2,1,0.0,1.0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11.979391594635791
665,682,3,4.248495242049359,7.968319500012718,2,1,4,1,1,200500.0,3,2,3,6,5,1996,1997,2,4,2,1,0.0,3,3,3,4,3,2,6,6.911747300251673,1,0.0,5.666426688112433,7.163946684342547,3,5,1,3,0.0,7.163946684342547,2,0.6931471805599453,4,6,8,1,4,2,1996.0,1,431,3,3,3,5.730099782973574,0.0,0.0,0.0,0.0,0,2,11,2008,2,1,1.0,1.0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.061052653810028
666,683,3,4.51085950651685,9.328034514792826,2,2,2,1,1,197200.0,3,2,3,9,5,2002,2002,3,3,2,3,5.375278407684165,4,3,3,4,3,2,6,6.966024187106112,1,0.0,6.3421214187211525,7.394493107219037,3,5,1,3,0.0,7.419979923661836,3,0.6931471805599453,4,7,8,1,3,2,2002.0,3,702,3,3,3,5.552959584921617,3.828641396489095,0.0,0.0,0.0,0,2,7,2007,2,1,1.0,2.0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.560247968016563
667,684,3,4.07753744390572,9.727406483331627,2,2,2,2,1,301500.0,3,2,4,7,5,1998,1998,2,3,2,2,3.4339872044851463,4,3,3,4,3,1,1,0.0,1,0.0,7.086737934510577,7.086737934510577,3,4,1,3,6.4692503167957724,7.517520850603031,4,0.6931471805599453,3,7,8,0,0,2,1998.0,3,486,3,3,3,0.0,4.4067192472642525,0.0,0.0,0.0,0,2,6,2010,2,1,0.0,2.5,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.305922505376529
668,685,3,4.248495242049359,8.52971447196991,2,2,2,2,1,282000.0,3,2,4,7,5,1984,1984,2,4,2,1,0.0,4,3,1,4,3,2,6,6.720220155135295,2,5.2094861528414205,5.198497031265826,7.0825485693553,3,4,1,3,6.803505257608338,7.645397699428632,3,0.6931471805599453,4,6,7,1,3,2,1984.0,3,577,3,3,3,5.393627546352363,0.0,0.0,0.0,0.0,0,2,9,2007,2,1,1.0,2.0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.242891437918384
669,686,3,4.442651256490317,9.23092700558457,2,1,2,1,1,225500.0,3,2,4,7,6,2007,2007,2,3,2,1,0.0,4,3,3,4,3,1,1,0.0,1,0.0,6.774223886357614,6.774223886357614,3,5,1,3,6.78897174299217,7.474204806496124,3,0.6931471805599453,4,7,8,0,0,2,2007.0,3,578,3,3,3,4.976733742420574,4.663439094112067,0.0,0.0,0.0,0,2,8,2007,3,2,0.0,3.0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.336556900342153
670,687,3,4.248495242049359,8.53817159780143,2,2,2,1,1,225500.0,3,2,4,7,5,2004,2004,2,4,2,1,0.0,4,3,3,4,3,1,6,5.48063892334199,1,0.0,5.746203190540153,6.313548046277095,3,5,1,3,6.313548046277095,7.005789019253503,2,0.6931471805599453,4,4,8,0,0,1,2004.0,1,480,3,3,3,0.0,4.110873864173311,0.0,0.0,0.0,0,2,3,2007,2,1,0.0,2.5,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.910365121788654
671,688,3,4.110873864173311,8.998384010052536,2,1,4,1,1,282000.0,3,2,3,8,6,2007,2007,2,4,2,2,0.0,4,3,3,4,3,2,6,6.852242569051879,1,0.0,6.163314804034642,7.258412150595308,3,5,1,3,0.0,7.258412150595308,2,0.6931471805599453,4,7,8,1,4,2,2007.0,2,567,3,3,3,4.948759890378168,0.0,0.0,0.0,0.0,0,2,10,2007,3,2,1.0,2.0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.879019669789756
672,689,3,4.127134385045092,8.933004591578547,2,2,2,1,1,314906.5,3,2,3,6,5,2005,2006,2,3,2,3,5.54907608489522,4,3,3,4,3,2,5,3.0445224377234235,1,0.0,7.202661196523238,7.217443431696532,3,5,1,3,0.0,7.217443431696532,2,0.6931471805599453,4,6,8,1,4,2,2005.0,2,460,3,3,3,5.2626901889048865,3.3672958299864737,0.0,0.0,0.0,0,2,6,2007,2,1,0.0,2.0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.179220327453933
673,690,2,4.248495242049359,8.395477432732141,2,1,2,1,1,197200.0,3,2,3,6,5,2004,2004,2,3,2,2,4.997212273764115,4,3,3,4,3,3,6,6.548219102762372,1,0.0,5.0238805208462765,6.744059186311348,3,5,1,3,0.0,6.744059186311348,1,0.6931471805599453,4,3,8,1,3,2,2004.0,2,420,3,3,3,5.010635294096256,0.0,0.0,0.0,0.0,0,2,5,2008,2,1,1.0,1.0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.856522261533735
674,691,3,4.653960350157523,9.977481232444454,2,2,2,1,1,301500.0,3,2,4,10,6,1994,1995,2,4,2,2,7.065613363597717,5,3,3,5,3,3,6,7.2834482287566304,1,0.0,6.8977049431286375,7.801800401908972,3,5,1,3,7.535296702444088,8.370315995555478,4,0.6931471805599453,5,10,8,2,5,2,1994.0,3,832,3,3,3,5.948034989180646,3.9318256327243257,0.0,0.0,0.0,0,2,1,2007,2,1,0.5,3.5,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13.534474352733595
675,692,3,3.7612001156935615,10.172712841637342,2,2,2,1,2,228475.0,3,2,4,7,5,1989,1990,3,4,2,2,5.683579767338681,4,3,3,4,3,3,6,6.873163834212518,1,0.0,5.5053315359323625,7.099201743553093,3,5,1,3,7.156176637480615,7.832014180505469,4,0.6931471805599453,4,9,8,2,4,2,1989.0,2,628,3,3,3,5.771441123130017,3.332204510175204,0.0,0.0,0.0,0,2,4,2006,2,1,1.0,2.5,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.721888795877376
676,693,3,4.110873864173311,8.594339400592892,2,1,2,1,2,118250.0,3,2,3,5,6,1921,1968,2,4,2,1,0.0,3,3,1,3,3,1,1,0.0,1,0.0,6.97914527506881,6.97914527506881,3,5,1,3,0.0,6.97914527506881,2,0.6931471805599453,3,4,8,0,0,1,1968.0,1,326,3,3,3,0.0,0.0,4.727387818712341,0.0,0.0,0,2,12,2006,2,1,0.0,1.0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11.59433032142082
677,694,2,3.951243718581428,8.71948076085107,2,1,2,1,1,127000.0,3,2,2,5,6,1936,1950,2,4,2,1,0.0,3,2,1,3,3,1,1,0.0,1,0.0,6.833031732786202,6.833031732786202,3,3,1,3,6.159095388491932,7.339537695407674,3,0.6931471805599453,3,5,8,0,0,1,1995.0,1,576,3,3,3,4.727387818712341,0.0,0.0,0.0,0.0,3,2,4,2009,2,1,0.0,1.5,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11.860062063178267
678,695,3,4.007333185232471,9.533293058509882,2,2,2,1,1,228475.0,3,2,3,6,6,1987,1987,2,4,2,2,4.290459441148391,3,3,1,4,4,1,6,6.888572459565364,2,3.7135720667043084,4.532599493153255,7.014814351275545,3,4,1,3,0.0,7.037027614686277,2,0.6931471805599453,4,5,8,1,3,2,1987.0,1,551,3,3,3,4.836281906951479,0.0,0.0,0.0,0.0,0,2,7,2006,2,1,1.0,2.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.07824495582233
679,696,2,3.9318256327243257,8.699681400989514,2,1,2,1,1,127000.0,3,2,3,5,7,1921,1950,2,4,2,1,0.0,3,3,1,3,3,1,2,6.424869023905388,1,0.0,0.0,6.424869023905388,3,4,1,3,0.0,6.424869023905388,2,0.6931471805599453,3,4,8,0,0,1,1921.0,1,205,3,3,3,0.0,0.0,4.867534450455582,0.0,0.0,0,2,6,2006,2,1,0.0,1.0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11.39640288460621
680,697,3,4.060443010546419,8.76732914779405,2,2,2,1,1,121250.0,3,2,3,5,7,1952,1952,2,4,2,1,0.0,3,3,3,5,4,2,2,5.351858133476067,5,6.313548046277095,5.393627546352363,6.888572459565364,3,2,1,2,0.0,7.0466472778487566,2,0.6931471805599453,3,6,8,0,0,1,1952.0,1,308,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,9,2006,2,1,0.5,1.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11.72400453218338
681,698,3,4.189654742026425,9.042040056544485,2,1,2,1,1,135000.0,2,2,3,5,8,1965,2009,2,4,2,1,0.0,3,4,1,3,3,1,6,6.317164686747284,4,4.770684624465665,5.416100402204419,6.796823718274855,3,5,1,3,0.0,6.796823718274855,3,0.6931471805599453,3,5,8,1,4,1,1973.0,1,336,3,3,3,6.0330862217988015,4.976733742420574,0.0,0.0,0.0,3,2,4,2010,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11.838632824800069
682,699,3,4.0943445622220995,8.36240897761537,2,2,2,1,1,225500.0,3,2,3,7,5,2004,2004,2,4,2,1,0.0,4,3,3,4,3,2,6,2.8332133440562166,1,0.0,7.226936018493289,7.238496840894365,3,5,1,3,0.0,7.238496840894365,2,0.6931471805599453,4,5,8,0,0,2,2004.0,2,530,3,3,3,5.056245805348309,5.068904202220232,0.0,0.0,0.0,0,2,7,2008,2,1,0.0,2.0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.185875040240454
683,700,3,4.4543472962535064,9.570250078424843,2,1,2,1,1,228475.0,3,2,3,8,5,2002,2002,3,3,2,2,6.447305862541213,4,3,3,5,3,3,6,7.150701457592526,1,0.0,6.267200548541362,7.496097345175956,3,5,1,3,0.0,7.496097345175956,3,0.6931471805599453,4,7,8,1,4,2,2002.0,3,765,3,3,3,5.602118820879701,4.3694478524670215,0.0,0.0,0.0,0,2,5,2006,2,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.652362948153474
684,701,3,4.394449154672439,9.169622538697624,2,1,2,1,1,182900.0,3,2,3,7,5,1969,1969,3,4,2,2,5.1298987149230735,3,3,1,3,3,1,1,0.0,1,0.0,7.0604763659998016,7.0604763659998016,3,3,1,3,0.0,7.0604763659998016,3,0.6931471805599453,3,6,8,0,0,2,1969.0,1,528,3,3,3,0.0,0.0,0.0,0.0,0.0,0,2,7,2006,1,1,0.0,1.5,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.849404844423075
685,702,3,4.418840607796597,9.428591977209962,2,2,2,1,1,282000.0,3,2,4,8,5,2006,2006,3,3,2,2,6.1463292576688975,5,3,3,5,4,1,1,0.0,1,0.0,7.118826249062077,7.118826249062077,3,5,1,3,7.180069874302796,7.854381210652366,4,0.6931471805599453,5,10,8,1,4,3,2006.0,3,666,3,3,3,5.783825182329737,4.61512051684126,0.0,0.0,0.0,0,2,7,2006,3,2,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.799178471909892
686,703,2,4.343805421853683,8.939974177289633,2,1,2,1,1,118250.0,2,1,4,5,9,1900,1996,2,4,2,1,0.0,3,4,1,4,3,1,1,0.0,1,0.0,5.8888779583328805,5.8888779583328805,3,4,1,3,6.660575149839686,7.502738210754851,4,1.0986122886681098,4,8,8,1,1,1,1999.0,1,672,3,3,1,5.843544417031361,0.0,3.7135720667043084,0.0,0.0,3,2,5,2010,2,1,0.0,2.0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11.849404844423075
687,704,3,4.262679877041316,9.036106025364846,2,1,2,1,1,197200.0,3,2,3,7,5,2004,2005,2,3,2,2,4.700480365792417,4,3,3,4,3,2,6,6.569481420414296,1,0.0,6.6359465556866475,7.295735072749282,3,5,1,3,0.0,7.3031700512368,3,0.6931471805599453,4,7,8,0,0,2,2004.0,2,606,3,3,3,0.0,3.58351893845611,0.0,4.976733742420574,0.0,0,2,5,2010,2,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.269052139516225
688,706,3,4.248495242049359,11.65399090524883,2,2,3,2,2,200500.0,3,2,3,7,5,1971,2002,2,3,2,3,5.863631175598098,3,3,1,4,3,3,6,7.106606137727303,1,0.0,6.052089168924417,7.404887575616125,3,3,1,3,0.0,7.509335266016593,2,0.6931471805599453,4,5,8,2,3,2,1971.0,1,739,3,3,3,5.942799375126701,3.8918202981106265,0.0,0.0,0.0,0,2,6,2007,2,1,1.0,2.0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.618185607609803
689,707,3,3.8918202981106265,8.738895704934043,2,1,2,1,1,314906.5,3,2,3,8,5,2006,2006,3,4,2,2,5.17614973257383,4,3,3,4,3,1,6,6.761572768804054,1,0.0,6.135564891081739,7.1891677384203225,3,5,1,3,0.0,7.1891677384203225,2,0.6931471805599453,4,6,8,1,4,2,2006.0,3,550,3,3,3,5.2626901889048865,3.6635616461296463,0.0,0.0,0.0,0,2,12,2009,2,1,1.0,2.0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.445093483000797
690,708,3,4.189654742026425,9.107088742165708,2,2,2,1,1,181000.0,3,2,4,7,5,2007,2007,3,3,2,1,0.0,4,3,3,4,3,2,1,0.0,1,0.0,6.591673732008657,6.591673732008657,3,5,1,3,6.591673732008657,7.284134806195206,3,0.6931471805599453,4,8,8,1,4,2,2007.0,3,400,3,3,3,4.61512051684126,3.218875824868201,0.0,0.0,0.0,0,2,7,2007,3,2,0.0,2.5,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.09815887308463
691,709,3,4.248495242049359,8.876684166614451,2,2,2,1,1,135000.0,3,2,3,5,7,1966,1966,2,4,2,1,3.737669618283368,3,3,3,3,3,1,1,0.0,1,0.0,6.776506992372183,6.776506992372183,3,3,1,3,0.0,6.807934943699927,3,0.6931471805599453,3,6,8,0,0,2,1966.0,1,408,3,3,3,0.0,0.0,0.0,0.0,0.0,3,2,12,2008,2,1,0.0,1.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11.607335239531391
692,710,3,4.043051267834549,8.326274787396764,2,2,2,1,1,127000.0,3,2,3,3,6,1935,2003,2,3,2,1,0.0,4,3,1,3,3,1,1,0.0,1,0.0,5.602118820879701,5.602118820879701,3,4,1,3,0.0,6.593044534142437,2,0.6931471805599453,3,5,3,0,0,1,1935.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,2,7,2008,2,1,0.0,1.0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10.859018228147885
693,711,1,4.204692619390967,9.072571442231286,2,1,4,1,2,106500.0,3,2,2,4,7,1900,1950,2,4,2,1,0.0,3,3,1,3,3,2,1,0.0,1,0.0,6.756932389247552,6.756932389247552,3,4,1,3,5.768320995793773,7.072421900537372,2,0.6931471805599453,3,7,8,0,0,1,1964.0,2,384,3,3,1,4.23410650459726,0.0,4.59511985013459,0.0,0.0,0,2,1,2010,2,1,0.0,1.0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11.54031687156214
694,712,3,3.7135720667043084,8.449342524508063,2,2,4,1,1,282000.0,3,2,3,8,5,1988,1989,2,4,2,1,0.0,4,3,3,4,3,2,6,6.643789733147672,1,0.0,6.135564891081739,7.113956109566034,3,4,1,3,0.0,7.113956109566034,2,0.6931471805599453,4,5,8,1,4,2,1988.0,3,472,3,3,3,5.1298987149230735,4.795790545596741,0.0,0.0,0.0,0,2,10,2008,2,1,1.0,2.0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.149507585033074
695,713,3,4.110873864173311,9.197660318818807,2,1,2,1,1,127000.0,3,1,3,4,5,1970,1970,2,4,2,2,5.081404364984463,3,3,1,3,3,2,5,6.672032945461067,1,0.0,5.147494476813453,6.8679744089702925,2,3,0,3,0.0,6.8679744089702925,3,0.6931471805599453,3,6,8,0,0,1,1970.0,1,576,3,3,3,0.0,5.666426688112433,0.0,0.0,0.0,0,2,5,2006,2,1,1.0,1.0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11.767575435251748
696,714,3,4.248495242049359,9.5117774096603,2,2,2,2,1,135000.0,2,2,4,6,8,1976,2005,2,4,2,2,5.66988092298052,4,3,1,3,3,1,6,6.280395838960196,1,0.0,5.2626901889048865,6.587550014824796,3,5,1,3,6.626717749249026,7.299797366758161,3,0.6931471805599453,4,6,8,0,0,2,1976.0,2,475,3,3,3,0.0,3.80666248977032,0.0,0.0,0.0,0,2,3,2010,2,1,0.0,2.5,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,11.779136168550774
697,715,3,4.3694478524670215,9.224341891611996,2,1,2,1,1,182900.0,3,2,3,6,5,1974,1974,3,4,2,2,5.1647859739235145,3,3,1,4,3,1,1,0.0,1,0.0,6.970730078143525,6.970730078143525,3,3,1,3,0.0,7.208600337960199,3,0.6931471805599453,3,7,8,1,3,2,1974.0,2,478,3,3,3,0.0,0.0,0.0,0.0,0.0,3,2,8,2009,2,1,0.0,2.0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.013706813470414
698,716,2,4.110873864173311,9.287394001418473,1,1,1,1,1,118250.0,3,2,4,7,8,1890,1998,2,4,2,1,0.0,3,4,1,3,3,1,1,0.0,1,0.0,6.577861357721047,6.577861357721047,3,5,1,3,6.886531642530509,7.845807502637805,3,0.6931471805599453,3,8,8,0,0,1,1996.0,1,704,3,3,2,0.0,3.8918202981106265,4.969813299576002,0.0,0.0,0,2,7,2007,2,1,0.0,1.5,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,11.979805470779858
