,1stFlrSF,2ndFlrSF,3SsnPorch,Age,BadHeating,Bedroom,BoughtOffPlan,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,Has2ndFloor,Has3SsnPorch,HasEnclosedPorch,HasMasVnr,HasOpenPorch,HasScreenPorch,HasShed,HasWoodDeck,HeatingQC,HighSeason,Id,IsElectricalSBrkr,IsGarageDetached,IsLandLevel,IsLandSlopeGentle,IsPavedDrive,IsRegularLotShape,Kitchen,KitchenQual,LotArea,LotFrontage,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,NeighborhoodBin,Neighborhood_Good,NewerDwelling,OpenPorchSF,OverallCond,OverallQual,PoolArea,RecentRemodel,Remodeled,SaleCondition_PriceDown,ScreenPorch,SeasonSold,TimeSinceSold,TotRmsAbvGrd,TotalArea,TotalArea1st2nd,TotalBsmtSF,VeryNewHouse,WoodDeckSF,YearBuilt,YearRemodAdd,YearsSinceRemodel,YrSold,Alley_Grvl,Alley_No,Alley_Pave,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,MSZoning_C,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_No,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_No,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_Names,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,PoolQC_No,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,Street_Grvl,Street_Pave,Utilities_AllPub,Utilities_NoSeWa,SalePrice
1394,1500,0,0,4,0,2,1,3,3,1070.0,0.0,6,1,1.0,0.0,4,286.0,1,0,3,4,0,4,1,2,8,648.0,3.0,3,3,3,2006.0,1500,0,1,1,1,0,0,1,0.0,0,5,0,1395,1,0,1,1,1,1,1,4,4045,53.0,0,120,45.0,0,10,2,0.0,1,20,5,7,0,1,0,0,0,3,4,6,10684.0,1500,1356.0,1,161,2006,2006,0,2006,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,246578.0
1395,1133,1349,0,5,0,4,0,4,4,0.0,0.0,1,1,0.0,0.0,4,1094.0,1,0,3,4,0,4,1,2,8,642.0,3.0,3,3,3,2005.0,2482,1,0,1,1,0,0,1,0.0,0,5,0,1396,1,0,1,1,1,0,1,4,12665,88.0,0,60,245.0,0,2,3,0.0,1,39,5,8,0,0,1,0,0,0,3,9,20975.0,2482,1094.0,0,144,2005,2006,1,2007,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,281213.0
1396,1687,0,0,62,0,3,0,3,3,353.0,334.0,4,3,1.0,0.0,3,60.0,1,50,3,3,0,3,2,1,7,572.0,2.0,3,1,3,1966.0,1687,0,1,1,0,1,1,1,0.0,1,3,1,1397,1,1,0,0,0,0,1,3,57200,69.0,0,20,0.0,0,6,3,0.0,1,0,5,5,0,0,1,0,0,2,0,7,62759.0,1687,747.0,0,0,1948,1950,60,2010,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,160000.0
1397,939,574,0,90,0,4,0,3,2,0.0,0.0,1,1,0.0,0.0,3,939.0,1,150,3,3,0,0,0,1,8,180.0,1.0,2,1,2,1933.0,1513,1,0,1,0,1,1,1,0.0,0,5,1,1398,1,1,1,1,0,1,1,3,6120,51.0,0,70,0.0,0,5,1,0.0,0,0,8,5,0,0,1,0,0,1,3,8,11429.0,1513,939.0,0,24,1920,2004,3,2007,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,137500.0
1398,1136,768,0,60,0,3,0,3,1,180.0,352.0,3,4,1.0,0.0,3,676.0,1,168,3,3,4,0,0,1,7,240.0,1.0,3,1,3,1950.0,1904,1,0,1,0,1,1,1,0.0,1,4,1,1399,0,0,1,1,1,1,1,3,7200,60.0,0,50,0.0,0,5,2,0.0,0,0,4,5,0,0,1,0,0,1,1,7,13892.0,1904,1208.0,0,0,1950,1982,27,2009,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,138000.0
1399,1160,448,0,85,0,3,0,3,1,264.0,0.0,4,1,0.0,0.0,3,712.0,1,0,3,3,3,4,1,2,8,216.0,1.0,3,1,2,1925.0,1608,1,0,1,1,1,0,1,0.0,0,5,0,1400,1,1,1,1,1,1,1,4,6171,51.0,0,50,0.0,0,10,2,0.0,0,16,6,6,0,0,1,0,0,3,1,7,11769.0,1608,976.0,0,147,1925,1990,19,2009,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,137450.0
1400,950,208,0,81,0,3,0,3,1,0.0,0.0,1,1,0.0,0.0,3,862.0,1,112,3,3,0,4,1,1,8,208.0,1.0,3,2,3,1929.0,1158,0,0,1,0,1,1,1,0.0,1,3,1,1401,1,0,1,1,1,1,1,3,6000,50.0,0,50,0.0,0,7,1,0.0,0,0,7,6,0,0,1,0,0,2,2,5,10410.0,1158,862.0,0,0,1929,1950,58,2008,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,120000.0
1401,864,729,0,6,0,3,0,3,1,759.0,0.0,6,1,1.0,0.0,3,80.0,1,0,3,3,0,3,1,2,8,398.0,2.0,3,3,3,2004.0,1593,1,0,1,1,1,0,1,0.0,0,5,1,1402,1,0,1,1,1,0,1,3,7415,62.0,0,60,0.0,0,4,2,0.0,1,75,5,6,0,0,0,0,0,1,2,8,12914.0,1593,839.0,0,100,2004,2004,4,2008,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,193000.0
1402,1294,0,0,4,0,2,1,4,3,0.0,0.0,1,1,0.0,0.0,4,1286.0,1,0,3,4,0,4,1,2,8,662.0,2.0,3,2,3,2006.0,1294,0,1,1,1,1,0,1,0.0,0,5,1,1403,1,0,1,1,1,1,1,4,6762,64.0,0,20,0.0,0,7,2,0.0,1,55,5,7,0,1,0,0,0,2,4,6,12871.0,1294,1286.0,1,168,2006,2006,0,2006,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,193879.0
1403,1464,0,0,3,0,3,0,3,4,929.0,0.0,6,1,1.0,0.0,4,556.0,1,0,3,4,0,0,0,2,8,754.0,3.0,3,1,3,2007.0,1464,0,1,1,1,0,0,1,0.0,0,5,0,1404,1,0,1,1,1,0,1,4,15256,49.0,0,20,84.0,0,8,3,1.0,1,160,5,8,0,1,0,0,0,2,3,6,22369.0,1464,1485.0,1,168,2007,2007,0,2007,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,282922.0
1404,694,520,0,95,0,3,0,3,1,0.0,0.0,1,1,0.0,0.0,3,672.0,1,160,3,3,3,0,0,1,8,936.0,3.0,3,1,3,1998.0,1214,0,0,1,0,1,1,1,0.0,0,3,0,1405,1,1,1,1,1,1,1,3,10410,60.0,0,50,0.0,0,1,1,0.0,0,0,4,3,0,0,1,1,0,0,4,6,15554.0,1214,672.0,0,216,1915,1950,56,2006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,105000.0
1405,1646,0,0,6,0,2,0,3,4,1373.0,0.0,6,1,1.0,1.0,5,221.0,1,0,3,4,0,4,1,2,8,482.0,2.0,3,3,3,2004.0,1646,0,1,1,1,0,0,0,0.0,0,5,0,1406,1,0,0,0,1,0,1,4,3842,44.0,0,120,174.0,0,1,3,1.0,1,53,5,8,0,0,1,0,155,0,2,5,11358.0,1646,1594.0,0,128,2004,2005,3,2008,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,275000.0
1406,768,0,0,38,0,2,0,3,3,656.0,0.0,6,1,1.0,0.0,4,112.0,1,0,3,3,3,0,0,1,8,396.0,2.0,3,1,3,1988.0,768,0,1,1,1,1,1,1,0.0,0,3,0,1407,1,1,1,1,1,1,1,3,8445,70.0,0,85,0.0,0,3,2,0.0,0,0,7,5,0,0,1,0,0,1,1,5,12041.0,768,768.0,0,58,1972,2007,2,2009,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,133000.0
1407,833,0,0,25,0,3,0,3,1,625.0,0.0,5,1,1.0,0.0,3,208.0,1,0,3,3,3,0,0,1,8,0.0,0.0,0,0,0,1985.0,833,0,1,1,1,1,1,1,0.0,1,5,0,1408,1,0,1,1,1,0,1,3,8780,69.0,0,20,0.0,0,3,2,0.0,1,0,5,5,0,0,0,0,0,1,1,5,12181.0,833,833.0,0,0,1985,1985,24,2009,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,112000.0
1408,741,622,0,100,0,3,0,3,1,0.0,0.0,1,1,0.0,0.0,2,622.0,1,0,3,3,0,0,0,1,8,528.0,2.0,3,1,3,1966.0,1363,0,0,1,1,1,1,0,0.0,1,4,1,1409,1,1,1,1,1,1,1,3,7740,60.0,0,70,0.0,0,6,1,0.0,0,0,7,4,0,0,1,0,168,2,0,6,12466.0,1363,622.0,0,0,1910,1950,60,2010,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,125500.0
1409,1236,857,0,24,0,3,0,3,1,0.0,0.0,1,1,0.0,0.0,4,791.0,1,0,4,3,3,3,1,2,8,542.0,2.0,3,3,3,1986.0,2093,1,0,1,1,0,0,1,0.0,0,4,0,1410,1,0,1,1,1,0,1,3,20544,46.0,0,60,123.0,0,11,2,0.0,1,63,6,7,0,0,1,0,0,3,2,7,27450.0,2093,791.0,0,364,1986,1991,17,2008,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,215000.0
1410,944,896,0,9,0,3,0,3,1,666.0,0.0,6,1,1.0,0.0,4,278.0,1,0,3,4,0,0,0,2,8,622.0,2.0,3,2,3,2001.0,1840,1,0,1,1,1,0,1,0.0,1,5,1,1411,1,0,1,1,1,1,1,4,12420,79.0,0,60,0.0,0,6,2,0.0,1,45,5,7,0,0,0,0,0,2,1,6,18734.0,1840,944.0,0,0,2001,2001,8,2009,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,230000.0
1411,1112,556,0,60,0,3,0,3,1,120.0,0.0,4,1,0.0,0.0,3,736.0,1,0,4,3,3,0,0,1,6,271.0,1.0,3,1,3,1950.0,1668,1,0,1,1,1,1,1,0.0,1,5,0,1412,1,0,1,1,1,1,1,3,9600,80.0,0,50,0.0,0,9,2,0.0,0,0,8,6,0,0,1,0,0,3,1,6,14999.0,1668,856.0,0,0,1950,2005,4,2009,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,140000.0
1412,1040,0,0,61,1,2,0,0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,3,0,0,0,2,8,420.0,2.0,3,1,3,1956.0,1040,0,1,1,1,1,1,1,0.0,1,2,1,1413,0,1,1,1,1,1,2,3,7200,60.0,0,90,0.0,0,6,2,0.0,0,0,5,4,0,0,1,0,0,2,1,6,9760.0,1040,0.0,0,0,1949,1950,59,2009,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,90000.0
